function	071A	077A	091A	100A	101A	218A	219A	220A	224A	242A	245A	246A	248A	073A	075A	081A	083A	085A	088A	097A	105A	106A	107A	215A	226A	227A	228A	235A
EC:1.1.1.377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.38	47646.95	35286.68	23337.39	22913.17	22685.38	26317.13	10972.35	26066.9	8499.369999999999	9412.49	16245.32	11331.26	12306.02	38212.75	38114.88	29951.8	27514.5	24192.11	29631.05	28860.4	31688.42	31055.4	35901.619999999995	12827.19	21667.300000000003	16202.4	15547.35	21163.75
EC:1.1.1.380	19.75	8.25	3826.5	5412.6	5737.860000000001	1506.16	3946.5	1917.0	1871.75	1907.5	801.25	1367.25	1068.75	19.75	19.25	418.0	669.0	591.74	1364.75	1074.36	536.5	19.0	12.75	2.75	3066.75	3175.75	3300.0	1580.75
EC:1.1.1.381	22.42	118.42	4022.66	5573.77	5855.530000000001	1919.49	4157.0	2045.25	1992.75	2037.33	875.75	1453.08	1152.42	4454.59	3066.75	2022.83	2055.5	1910.07	4655.59	2141.36	2888.5	2491.34	3236.41	67.75	3536.41	3551.58	3485.5	2356.42
EC:1.1.1.385	0.0	0.0	0.0	0.0	0.0	39.0	26.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	14.0	0.0	0.0
EC:1.1.1.387	0.0	0.0	13.0	0.0	0.0	20.0	8.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.4	9285.0	820.0	3948.0	18091.0	11607.0	1573.25	636.0	4158.0	306.0	1276.0	1402.0	2522.0	1392.0	116.0	80.0	635.0	796.0	1185.0	514.0	109.0	18.0	63.0	17.75	134.0	15.0	12.0	0.0	46.0
EC:1.1.1.40	232.42	100.42	3972.66	5522.77	5855.530000000001	4040.24	4529.4	4454.0	15894.83	20513.58	3299.15	5397.62	19065.92	2928.59	268.25	597.8299999999999	1028.0	1411.32	2271.09	2202.36	1183.75	392.34	343.91	8368.75	3985.99	3711.58	3515.5	2434.42
EC:1.1.1.41	0.0	7.0	74.0	219.85	207.86	302.17	3.0	1354.17	0.0	83.0	72.0	12.0	0.0	412.0	156.0	453.0	915.5	831.49	10.5	1081.2	87.0	465.0	38.0	1674.0	0.0	0.0	0.0	0.0
EC:1.1.1.42	5367.42	2832.19	10580.56	16399.34	12102.03	25074.390000000003	8170.33	23473.85	16461.05	22878.33	10167.51	6879.34	24293.58	4997.59	2101.05	1437.88	1708.5	2123.2699999999995	3726.64	3639.4	1439.4	967.99	491.36	11723.85	5842.79	5540.88	3890.5	4343.42
EC:1.1.1.43	163.0	46.0	51.0	13.0	17.0	12.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	12.0	22.0	7.0	0.0	35.0	40.0	9.0	18.0	37.0	17.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.44	39982.15	28078.68	17113.9	21104.67	22046.2	4795.81	6772.07	6888.07	17679.300000000003	23159.92	8434.08	10511.13	22894.78	34308.59	35395.380000000005	29561.88	27336.0	24927.19	28730.14	28275.07	31845.82	30546.39	36127.53	15881.69	22319.01	16415.48	15156.5	23531.42
EC:1.1.1.47	13064.2	2440.66	3927.84	10015.5	6222.67	1353.75	2081.67	2409.0	957.67	1330.34	1584.33	2075.5	1175.66	513.0	116.33	337.0	461.0	631.6700000000001	303.0	82.67	57.67	152.0	248.67	140.34	48.0	20.0	127.0	23.0
EC:1.1.1.48	9.0	11.0	4.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.49	40127.95	28128.68	17190.9	21117.67	22063.2	4602.16	6750.67	6852.87	25864.300000000003	35106.92	8330.68	11050.63	35703.18	33721.59	35417.380000000005	29556.88	27303.0	24962.19	28531.14	27721.4	31894.82	30576.39	36144.53	10281.69	22304.76	16395.68	15156.5	23528.42
EC:1.1.1.51	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.53	0.0	0.0	4.0	0.0	0.0	187.5	81.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0
EC:1.1.1.56	0.0	0.0	0.0	219.85	207.86	47.83	5.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	418.0	669.0	586.99	0.0	1068.86	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
EC:1.1.1.57	23.75	1027.25	5429.0	7022.3	6398.08	6054.54	5977.25	6661.35	4029.25	3640.0	3268.75	1822.25	1936.75	3096.75	712.75	1766.0	2423.0	1848.7200000000005	2640.75	4248.58	944.0	450.6	29.75	840.75	3341.95	3677.75	3384.0	1614.75
EC:1.1.1.58	23.75	1027.25	6238.33	7059.45	6290.889999999999	6453.79	6242.32	8870.77	4592.33	4240.58	5666.48	5362.0	2181.75	4343.75	796.25	1348.0	1877.5	1263.98	3133.25	3680.72	1145.92	521.6	33.25	3620.75	3588.2	3911.08	3538.67	1694.75
EC:1.1.1.6	458.75	7947.02	8099.73	6765.52	6231.389999999999	8721.04	7798.85	7755.7	4830.88	4576.83	5146.9400000000005	3575.2200000000003	4740.58	9233.25	4633.05	2795.8	3255.0000000000005	2072.93	5685.55	4093.59	2690.57	3234.0	3166.95	3268.85	5134.0	5057.88	3811.67	3509.75
EC:1.1.1.60	228.5	5983.17	8719.66	11034.87	11710.06	5209.88	8895.92	5277.44	4146.66	4732.66	2947.32	4413.67	3941.5	2762.0	1309.5	882.0	1644.0	1455.48	2935.0	2263.39	1191.34	804.6	117.5	2100.5	6633.2	6758.16	6869.34	3249.5
EC:1.1.1.61	26.75	12.25	4074.5	5192.75	5530.0	2991.33	4980.75	2300.75	2837.08	2499.5	1257.25	1459.25	1068.75	19.75	19.25	16.0	0.0	4.75	1396.75	61.5	536.5	39.0	12.75	130.75	3076.75	3177.75	3300.0	1580.75
EC:1.1.1.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.67	172.0	57.0	51.0	13.0	17.0	81.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	12.0	22.0	7.0	0.0	35.0	40.0	250.5	18.0	37.0	17.0	182.5	0.0	0.0	0.0	15.0
EC:1.1.1.69	8354.0	4226.76	5287.74	2911.3900000000003	1045.46	7691.56	4788.5	9950.68	7114.39	5683.09	9771.93	4811.88	1566.83	12273.0	4272.13	2479.8	2650.93	1368.11	5895.3	4212.259999999999	2660.82	2966.4	3242.37	4716.110000000001	840.9600000000002	732.97	285.83	723.67
EC:1.1.1.76	26326.0	24820.0	7982.0	5594.85	10014.86	609.9	30.15	132.87	2059.0	1933.0	3866.4	3052.0	3513.6	35979.0	37806.0	30134.0	27470.0	23547.99	29272.0	28061.86	32430.0	31695.0	38289.0	5375.0	17118.0	11451.8	11222.0	19266.0
EC:1.1.1.77	26314.75	28651.18	14389.070000000002	13293.669999999998	16422.7	6595.4	8033.77	7149.27	7071.55	6703.67	6838.9400000000005	5333.72	3209.74	35371.75	35686.88	29150.05	26730.5	23105.11	28796.8	28247.4	31409.74	30075.65	35604.619999999995	6544.1900000000005	20572.550000000003	15313.88	14742.67	20917.75
EC:1.1.1.79	202.75	69.25	3957.83	5741.45	6063.389999999999	2063.66	4188.92	2042.92	1975.08	1983.83	846.58	1432.75	1137.92	31.75	41.25	845.0	1338.0	1213.73	1428.75	2152.2200000000003	561.17	56.0	29.75	2.75	3304.75	3390.08	3448.67	1630.75
EC:1.1.1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.81	385.75	138.25	4159.83	5754.45	6080.389999999999	2710.99	4490.67	2145.92	2076.08	2043.83	1015.58	1467.75	1388.42	715.75	118.25	858.0	1369.0	1248.73	1482.75	2175.2200000000003	579.17	98.0	46.75	34.75	3354.25	3392.08	3450.67	1630.75
EC:1.1.1.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.83	201.75	62.25	3927.33	5481.85	5810.530000000001	1793.41	4129.92	2025.67	1975.08	1983.83	846.58	1434.75	1132.42	31.75	41.25	429.0	669.0	626.74	1419.0	1083.36	561.17	56.0	29.75	2.75	3262.75	3382.08	3434.67	1624.75
EC:1.1.1.85	5226.42	8526.19	11427.56	16386.34	12085.03	26790.640000000003	8722.83	27727.6	19195.13	24961.58	13468.510000000002	10478.59	24794.58	8341.59	3284.55	1494.88	2131.5	2352.02	4182.64	3935.9	1737.65	1756.9899999999998	545.86	16022.85	5986.29	5535.280000000001	3890.5	4345.42
EC:1.1.1.86	5226.42	2789.19	11346.56	16386.34	12085.03	25459.31	8145.83	27016.77	19049.13	24673.58	12669.510000000002	10047.59	24247.58	6612.59	2309.55	1443.88	1866.5	2117.0199999999995	4171.64	3915.9	1616.65	1011.99	475.86	15808.85	5849.29	5551.280000000001	3890.5	4345.42
EC:1.1.1.87	0.0	0.0	0.0	0.0	0.0	10.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.88	39754.53	28084.26	13332.240000000002	15645.9	16207.67	2312.17	2749.67	2697.37	3367.4700000000003	3559.34	5217.93	5255.8	4199.26	36729.0	38020.13	30398.8	27370.0	23833.87	29620.8	27138.37	32568.07	31929.800000000003	38657.87	5887.9400000000005	18733.6	12792.6	11679.0	21146.0
EC:1.1.1.9	0.0	0.0	0.0	0.0	0.0	30.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.90	132.0	134.0	3032.0	0.0	36.0	175.32999999999998	84.75	50.0	9.0	0.0	567.0	0.0	1900.0	141.0	128.0	417.0	83.0	228.0	101.0	131.0	123.0	155.0	170.0	0.0	86.0	28.0	0.0	22.0
EC:1.1.1.91	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.93	201.75	62.25	3927.33	5481.85	5810.530000000001	1793.41	4129.92	2025.67	1975.08	1983.83	846.58	1434.75	1132.42	31.75	41.25	429.0	669.0	626.74	1419.0	1083.36	561.17	56.0	29.75	2.75	3262.75	3382.08	3434.67	1624.75
EC:1.1.1.94	39977.95	37453.51	23823.24	23477.34	22705.370000000003	27858.460000000003	11598.57	28237.97	22592.47	28134.59	17902.24	14411.67	28369.17	44634.59	41319.21	31579.88	29120.5	25651.36	33553.64	30995.74	34326.990000000005	33730.99	39358.2	21528.53	23290.79	17012.08	15270.5	23613.42
EC:1.1.1.95	13703.62	29775.85	17020.9	19085.89	13157.28	41992.72	14990.0	41126.94	22956.63	30253.92	26771.84	15398.34	31617.24	20949.59	10274.88	5108.88	6288.0	4942.16	8948.64	9432.66	3866.32	4920.99	3828.53	20386.19	6838.54	6251.280000000001	4211.5	4444.42
EC:1.1.2.3	50.42	35.42	3934.66	5509.77	5838.530000000001	2207.82	4224.92	2044.92	1975.08	1996.83	851.58	1450.75	1132.25	46.59	171.75	576.8299999999999	809.5	1374.07	1511.59	1112.36	895.5	267.34000000000003	323.41	8.58	3308.5	3413.91	3434.67	1701.75
EC:1.1.2.4	23.0	15.0	0.0	0.0	0.0	293.5	54.0	37.0	6.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	24.0	2.0	0.0
EC:1.1.2.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.2.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.2.8	329.0	96.0	119.0	26.0	34.0	183.0	48.0	0.0	0.0	8.0	0.0	0.0	0.0	24.0	44.0	14.0	0.0	70.0	80.0	18.0	36.0	74.0	34.0	0.0	19.0	0.0	0.0	0.0
EC:1.1.3.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.3.15	202.75	496.42	3996.83	5266.67	5611.67	2699.42	4386.75	2254.24	1993.08	2074.33	977.24	1534.42	1432.58	31.75	52.25	27.0	4.0	47.75	1422.0	26.84	595.17	126.0	61.75	6.25	3448.58	3380.88	3446.67	1631.75
EC:1.1.3.17	0.0	0.0	0.0	0.0	0.0	4.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.3.21	8759.2	2786.26	2589.74	1162.4	547.6700000000001	124.02	2053.27	360.17	1064.47	942.34	991.53	879.8	514.66	610.0	87.13	15.8	88.0	32.870000000000005	26.8	13.87	58.07	126.8	308.87	371.94000000000005	1525.6	1328.8	414.0	1851.0
EC:1.1.3.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.3.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.3.46	3.0	4.0	15.0	0.0	0.0	52.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.3.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.3.48	0.0	0.0	0.0	0.0	0.0	15.0	3.0	8.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0
EC:1.1.3.6	163.0	46.0	51.0	13.0	17.0	92.0	47.0	4.0	0.0	0.0	0.0	0.0	3.0	12.0	22.0	7.0	0.0	35.0	40.0	9.0	18.0	37.0	17.0	0.0	6.0	0.0	0.0	0.0
EC:1.1.3.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
EC:1.1.3.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.5.2	191.75	65.25	3970.83	5521.6	5855.530000000001	1829.83	4129.17	2014.42	1975.08	1996.83	841.58	1449.04	1126.42	31.75	41.25	425.0	669.0	626.74	1428.75	1087.03	561.17	59.0	29.75	2.75	3220.75	3396.08	3434.67	1654.75
EC:1.1.5.3	31180.01	26759.68	26979.81	37761.08	39207.12	27635.8	19770.5	31094.17	27063.9	32168.57	14948.99	17239.66	28280.340000000004	37541.02	37307.0	31277.49	29865.5	28108.700000000004	34202.020000000004	31926.61	34436.92	31457.02	36462.23	14932.5	31320.48	25994.320000000003	25205.17	28023.01
EC:1.1.5.4	14057.75	1261.25	9872.83	33046.45	23509.39	4455.91	5163.92	8337.92	2436.08	3900.83	2946.58	5220.25	3231.25	199.75	150.25	1792.0	2532.0	2973.73	2179.75	2311.2200000000003	579.17	132.0	47.5	203.75	3355.75	3395.58	3456.67	1704.75
EC:1.1.5.6	39.5	16.5	7809.66	11017.2	11677.06	3146.66	8210.34	4013.84	3950.16	3967.66	1683.16	2860.5	2258.34	39.5	38.5	836.0	1338.0	1183.48	2777.5	2148.7200000000003	1086.34	38.0	25.5	5.5	6431.5	6748.16	6869.34	3249.5
EC:1.1.5.8	0.0	0.0	0.0	439.7000000000001	415.72	169.32999999999998	5.75	6.75	0.0	9.0	0.0	18.5	0.0	0.0	0.0	836.0	1338.0	1173.98	0.0	2137.7200000000003	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
EC:1.1.9.1	0.0	0.0	19.0	0.0	0.0	17.0	24.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.98.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.98.3	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	6.0	6.5	0.0	0.0
EC:1.1.99.1	5125.75	574.25	5970.0	14584.1	11605.86	2933.08	4392.5	4044.75	2024.75	2552.5	1507.25	2649.54	1770.75	107.75	114.25	755.0	1067.0	1271.74	1721.75	1157.36	590.5	143.0	64.5	69.75	3171.0	3235.75	3300.0	1633.75
EC:1.1.99.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	0.0	0.0	0.0
EC:1.1.99.21	163.0	46.0	51.0	13.0	17.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	22.0	7.0	0.0	35.0	40.0	9.0	18.0	37.0	17.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.99.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.99.28	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.1.99.3	0.0	0.0	0.0	0.0	0.0	234.66	11.5	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0
EC:1.1.99.31	0.0	0.0	0.0	0.0	0.0	51.0	0.0	12.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0
EC:1.10.2.2	186.0	61.0	66.0	13.0	17.0	601.25	85.0	55.5	0.0	4.0	5.0	2.5	11.5	12.0	22.0	9.0	0.0	35.0	40.0	12.0	18.0	37.0	17.0	0.0	102.25	15.0	8.0	7.0
EC:1.10.3.11	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.10.3.12	18304.0	1548.0	7798.0	36530.0	23268.0	3512.0	1440.0	8532.0	612.0	2548.0	2804.0	5044.0	2784.0	208.0	116.0	1256.0	1592.0	2300.0	948.0	200.0	0.0	52.0	0.0	268.0	160.0	48.0	0.0	92.0
EC:1.10.3.3	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.10.9.1	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.11.1.1	29725.0	22042.660000000003	8305.34	5096.0	8353.67	324.0	1523.67	322.0	2399.67	2265.34	3119.33	3314.0	2014.66	26186.0	28459.33	23236.0	20762.0	18439.67	21091.0	20955.67	24673.67	23865.0	28814.67	4494.34	14090.0	9453.0	11349.0	15756.0
EC:1.11.1.10	344.0	122.0	366.0	260.85	241.86	428.33	120.0	27.0	2.0	21.0	30.0	3.0	7.33	73.0	68.0	450.0	669.0	674.99	108.0	1104.86	70.0	174.0	103.0	4.5	71.0	8.0	0.0	0.0
EC:1.11.1.15	76107.31999999999	62003.52	41170.89	57950.560000000005	55730.12	40960.71	21212.25	43774.94	67991.29000000001	88733.57999999999	29331.84	30782.83	87322.08	80680.93	76675.38	62325.96000000001	58632.49999999999	52252.490000000005	64677.73	62715.49	67043.99	64387.58	75032.19	45306.86	48236.61	36168.11	33619.5	47739.26
EC:1.11.1.19	0.0	0.0	0.0	0.0	0.0	46.5	9.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	12.0	6.5	0.0	0.0
EC:1.11.1.21	193.75	58.25	3974.83	5521.6	5855.530000000001	2132.33	4226.17	2050.42	1977.08	1991.83	847.58	1450.25	1137.75	31.75	41.25	427.0	669.0	626.74	1428.75	1086.36	561.17	59.0	29.75	7.25	3359.0	3411.08	3448.67	1663.75
EC:1.11.1.5	196.42	74.42	3970.66	5302.92	5647.67	2729.16	4356.25	2160.5	13346.75	18708.33	890.75	2176.58	18969.92	765.5899999999999	195.75	163.82999999999998	171.5	822.0799999999999	1557.59	47.84	988.5	310.34000000000003	340.41	91.25	3775.74	3583.58	3535.5	2384.42
EC:1.11.1.6	9872.62	997.42	8299.66	24035.620000000003	17748.39	5123.91	5245.0	6473.42	13652.75	20012.83	2292.75	4708.66	20347.92	258.59000000000003	343.75	1648.83	2274.5	3261.0599999999995	2170.59	2317.2200000000003	1042.5	471.34	431.16	220.75	3849.74	3718.08	3515.5	2487.42
EC:1.11.1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.11.1.9	13865.95	3712.01	8858.900000000001	16017.5	12371.87	5674.41	7309.059999999999	4914.21	3300.88	3911.5	2869.14	3790.38	2458.35	5174.75	3096.38	2268.8	2411.0	1878.61	4949.55	2481.4	2695.91	2685.8	3352.37	758.6899999999999	5492.35	5121.01	4011.34	3658.75
EC:1.11.2.4	0.0	2780.26	2578.74	1162.4	547.6700000000001	176.43	2078.27	341.0	991.47	835.3399999999999	617.5300000000001	118.8	35.66	610.0	87.13	15.8	88.0	32.870000000000005	26.8	13.87	58.07	126.8	308.87	55.94	61.6	10.8	0.0	0.0
EC:1.12.1.2	0.0	0.0	0.0	0.0	0.0	94.0	0.0	9.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0
EC:1.12.1.3	6.0	22976.0	4802.0	440.0	21.0	12602.82	4712.0	8288.0	55061.82	76157.0	7875.5	7734.0	76113.0	9720.0	4751.0	74.0	196.0	180.0	1637.5	2291.5	300.0	938.0	0.0	2755.5	1032.5	39.6	6.0	45.0
EC:1.12.2.1	0.0	0.0	0.0	0.0	0.0	18.0	6.0	16.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0
EC:1.12.5.1	0.0	0.0	0.0	0.0	0.0	252.5	46.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	6.0	16.0	10.0
EC:1.12.7.2	3.0	167.67000000000002	43.0	19.67	16.0	463.5	114.33	153.0	24.5	251.5	230.66	72.67	84.66	2382.0	29.0	62.0	550.0	444.0	18.5	16.17	208.0	1002.0	108.0	3446.0	56.0	0.0	4.0	0.0
EC:1.12.98.1	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.12.98.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:1.12.99.6	98.0	33.0	16366.32	21155.0	22522.68	6409.16	16462.68	12511.18	31523.82	42047.82	8072.32	13442.5	40075.34	3409.0	346.0	8.0	311.0	53.5	6717.0	566.3399999999999	2713.18	302.0	165.0	4872.0	12909.66	13487.12	13742.68	6501.0
EC:1.13.11.1	163.0	50.0	68.0	232.85	224.86	346.83	106.75	7.0	0.0	13.0	0.0	18.79	2.0	12.0	22.0	425.0	669.0	621.99	40.0	1077.86	18.0	37.0	17.0	0.0	35.0	20.0	0.0	0.0
EC:1.13.11.11	11.0	4.0	13.0	0.0	0.0	292.25	68.0	38.0	2.0	0.0	2.0	4.5	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	71.0	20.0	0.0	3.0
