function	46	25	22	11	2	40	235A	228A	227A	226A	073A	107A	106A	105A	097A	075A	081A	083A	085A	215A	088A	260A	259A	261A	167A	140A	146A	151A	156A	258A	161A	158A	162A	124A	119A	134A	135A	137A	115A	111A	120A	129A
EC:2.7.8.13	49349.04	70665.67	49597.34	57282.93	75499.04999999999	52907.8	23613.42	15270.5	17026.08	23263.79	44857.59	39126.53	33633.99	34287.32	30988.4	41253.880000000005	31567.88	29088.5	25629.69	21487.19	33541.64	31402.84	27891.04	23411.16	35289.56	31239.1	25485.54	30163.17000000001	28246.050000000003	23622.9	34688.76	24708.200000000004	29142.02	33954.340000000004	33045.47	32456.76	29911.74	41757.25	38433.52	33316.6	28154.120000000003	34239.11
EC:2.7.8.14	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	44.0	17.0	2.5	26.5	1596.0	148.5	14.0	62.0	44.0	228.75	124.0	83.5	33.5	31.0	36.0	101.0	86.0	67.0	581.0	282.0	88.5	99.0	116.0	111.0	256.0	281.0	155.0
EC:2.7.8.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.20	87422.79000000001	132070.5	88934.92	104491.93	139301.68	93652.17	42045.75	26477.67	27636.28	39066.4	69293.25	74415.48999999999	61656.2	63686.31	54548.1	73163.51	59452.6	53777.5	47174.98	11579.13	57322.35	31696.0	24525.2	16676.0	43028.1	33145.0	28947.25	46390.37	37015.75	19746.0	38206.82	27722.33	36133.21	41750.75	34943.25	29762.75	31079.5	30842.5	48111.0	41098.1	26102.0	18170.5
EC:2.7.8.24	64.0	46.33	55.0	92.67	117.0	49.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	3.0	0.0	0.0	0.0	3.0
EC:2.7.8.26	7886.12	6992.17	7827.26	7173.6	613.88	8830.88	1640.75	3412.0	3766.15	3924.53	4982.25	118.5	806.6	1071.0	2597.53	1911.75	968.0	1134.0	736.74	1478.75	2957.25	4690.84	6912.37	4203.83	3687.92	10078.6	9653.12	4669.4	5164.55	9019.4	9827.29	4510.37	5361.34	5277.09	7620.72	12148.76	8188.24	17397.199999999997	8071.27	4080.1	6650.370000000001	19180.86
EC:2.7.8.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.33	48623.71	70151.16	48941.42	56401.1	74232.54999999999	52177.67	23501.42	15154.5	16347.28	22317.76	37411.09	39000.03	32751.39	33549.57	28604.57	38371.880000000005	31006.88	28444.0	25443.44	7858.19	31391.14	17372.0	13418.42	8967.83	22209.14	18521.4	16397.219999999998	24957.52	21130.55	10874.5	21315.86	15796.43	19701.11	18267.5	18351.4	16055.0	14696.65	17665.0	28366.6	21049.7	10034.6	12458.1
EC:2.7.8.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.37	30597.16	27146.0	30325.0	27479.72	609.52	34216.68	6499.0	13738.68	13508.32	12923.0	79.0	51.0	76.0	2172.68	4297.4400000000005	297.0	1672.0	2676.0	2366.96	11.0	5555.0	92.0	184.0	72.0	429.0	9580.0	10045.0	9428.68	11605.0	0.0	6742.24	8435.32	5774.04	61.0	95.0	201.0	0.0	198.0	164.0	28.0	0.0	208.0
EC:2.7.8.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.7.8.41	197.75	182.5	211.0	299.5	405.7	242.94	0.0	0.0	8.0	308.2	2553.5	231.67	412.85	46.67	61.67	1116.33	28.25	115.0	30.67	355.34000000000003	103.25	1116.5	1444.45	654.0	708.0	327.33	151.17000000000002	793.25	389.5	63.5	436.83	667.67	678.5	1392.92	1525.92	928.25	1456.75	2766.3	3266.17	2044.93	535.0	1464.67
EC:2.7.8.5	49044.29	70506.67	49364.76	56932.27	75077.22	52672.16	23588.42	15250.5	16941.58	23030.54	42643.09	39172.78	33654.24	34069.07	30164.57	41177.380000000005	31576.13	28901.0	25670.44	13486.19	32804.39	21485.83	18848.87	12237.83	28599.81	23595.01	20992.46	28608.17	25548.550000000003	14250.4	25287.01	20011.120000000003	23991.44	26143.36	25063.89	29854.93	24210.07	34754.0	34576.369999999995	27389.03	20328.97	29812.700000000004
EC:2.7.8.6	8.29	0.0	0.0	0.0	4.0	0.0	1.0	4.0	0.0	0.0	672.0	0.0	0.0	0.0	1068.86	0.0	427.0	702.5	613.49	1596.0	16.5	0.0	116.0	126.0	2.75	0.0	2.5	34.5	0.0	36.0	1051.14	0.0	1013.43	796.0	102.0	120.5	211.0	40.0	56.0	59.0	240.0	39.0
EC:2.7.8.7	48690.0	70232.83	48911.59	56521.6	74337.70999999999	52261.22	22810.75	15195.67	16553.78	22294.43	37648.25	38740.37	32163.050000000003	33152.24	30011.76	38273.38	31676.05	29128.0	25086.6	5972.6900000000005	31295.8	17437.5	12959.75	9204.5	21974.05	18540.73	15977.22	24601.02	20502.05	9607.5	22137.33	15470.6	20399.04	23427.67	19412.07	23749.5	19982.15	21252.0	26121.27	23352.03	16745.6	14887.27
EC:2.7.8.8	8371.460000000001	7310.5	8380.67	7713.76	1524.58	9277.47	2470.42	3601.5	4071.98	4264.19	5529.09	397.91	485.94	1201.75	3045.53	939.25	1042.83	1379.0	1539.32	9285.25	3389.09	11795.34	12072.29	12539.16	9585.51	13436.1	10035.04	4267.82	7104.05	13917.4	14533.13	8150.200000000001	9337.92	10534.59	11513.22	10351.84	10551.49	14021.45	7498.52	8857.1	10673.62	14153.61
EC:2.7.9.1	677.8299999999999	546.0	673.59	967.34	4541.0	723.3499999999999	81.0	90.0	615.2	810.13	7611.0	202.7	1443.4	824.15	2807.04	3088.8	907.8	1301.0	972.95	15640.6	2614.8	15319.84	15935.62	15031.33	13830.97	13616.1	9815.12	5713.75	8328.8	14415.4	14569.2	9817.37	10134.01	12665.34	15714.97	17206.260000000002	14231.99	26393.25	14406.52	12154.6	15149.12	25292.11
EC:2.7.9.2	7710.12	6840.67	7697.92	6950.1	437.05	8641.0	1654.75	3442.67	3427.08	3332.25	703.75	29.75	56.0	561.17	1083.36	43.25	427.0	700.0	626.74	2.75	1434.75	0.0	146.0	126.0	29.25	2296.0	2463.25	2382.17	2881.25	0.0	1627.56	2054.83	1467.51	618.25	52.75	836.42	231.0	61.5	81.0	61.0	125.0	111.0
EC:2.7.9.3	7832.62	6931.67	7885.42	7073.27	728.3900000000001	8766.33	2395.42	3585.5	3921.48	4102.86	2099.09	409.41	756.94	954.5	2277.03	1367.75	1026.83	1232.5	1465.07	733.25	2032.09	1842.0	2626.87	1113.33	1391.59	3279.73	3157.3900000000003	3418.67	3885.55	1344.0	3837.23	3318.6	2921.51	1723.92	3275.82	7119.59	4435.9	7715.0	4920.77	2922.13	1907.1	8156.27
EC:2.8.1.1	23130.870000000003	20532.16	23027.25	20765.96	1081.91	25930.45	5656.92	10374.84	10377.74	10285.66	822.5899999999999	468.16	556.34	2103.84	3298.42	300.25	1471.83	2178.5	2678.55	175.75	4480.34	42.0	239.17	195.83	224.09000000000003	6962.5	7486.92	7099.01	8636.25	1295.0	4904.1	6189.99	4404.28	1213.25	255.25	2001.92	889.0	192.0	243.5	317.5	676.5	566.0
EC:2.8.1.10	8033.79	7123.33	8056.17	7551.1	4392.71	9073.47	1702.75	3446.67	3455.98	3502.33	1589.25	64.0	211.0	790.4200000000001	2285.2	220.75	773.0	1224.5	1214.99	8467.75	2451.25	8346.84	8073.92	8976.83	6927.67	6286.1	3515.2	3548.32	5872.05	5320.4	7943.459999999999	6072.530000000001	6196.42	5752.52	4988.05	4328.84	5213.49	5724.45	4010.45	6446.27	5068.22	4876.94
EC:2.8.1.12	7985.96	7060.83	8057.75	7402.43	4413.049999999999	8902.89	2384.42	3493.5	3591.08	3620.16	782.5899999999999	340.41	320.34000000000003	913.5	1169.03	222.75	895.8299999999999	1238.5	1984.07	139.25	1794.59	454.0	476.17	364.83	60.59	2376.0	2519.42	2421.67	3145.25	2950.0	1658.23	2122.83	1509.01	615.25	52.75	191.25	307.0	49.5	62.0	102.0	125.0	41.0
EC:2.8.1.2	15405.91	13716.66	15297.17	13903.2	674.56	17305.78	3285.5	6883.34	6803.16	6703.0	764.0	125.75	252.0	1190.34	2183.06	106.5	892.0	1369.0	1269.48	108.0	2928.75	11.0	197.0	177.5	167.5	4666.5	5021.5	4734.34	5755.0	0.0	3284.87	4135.16	2949.27	1191.0	239.5	1989.67	889.0	187.5	192.5	317.5	676.5	553.0
EC:2.8.1.6	8272.62	7248.17	8319.01	7756.77	4858.719999999999	9280.41	2479.42	3599.5	4211.879999999999	4602.59	7929.59	492.66	1306.14	1693.25	3618.2	3212.75	1478.83	1846.0	2115.32	13800.25	3980.09	15055.18	16310.36	15033.49	13608.18	15634.5	11883.84	8314.32	10467.35	15634.0	15222.13	11375.3	10991.75	11888.59	14176.62	16885.68	13420.73	24775.28	13087.79	11825.67	11344.22	23843.87
EC:2.8.1.7	139370.33	204603.0	140192.62	163861.71000000002	224681.8	149308.84	67635.17	42225.17	47087.46000000001	65037.47	127539.84	116613.77	99359.79	100897.13	89145.35	122060.89	93588.48	85620.0	74280.67	45762.32	97211.49	71684.0	61853.94	45546.66	91675.0	72409.42	63745.97	82789.54	75358.3	42831.9	81795.58	58594.71000000001	74857.89	80431.11	78693.4	81475.36	65694.58	102032.55	101759.86	83277.46	61440.46000000001	88490.10999999999
EC:2.8.1.8	8312.960000000001	7282.83	8356.42	7744.43	4789.379999999999	9198.72	2459.42	3515.5	3705.08	3949.49	1416.59	343.16	337.34000000000003	988.5	1987.53	224.75	909.83	1273.5	1984.07	6028.75	2033.59	7924.51	9094.34	9996.16	4646.59	8939.619999999999	6309.82	3522.07	4475.25	15572.0	11164.88	4819.18	5367.34	3440.75	4454.15	2250.25	4023.17	5311.5	2142.17	3278.8	4147.6	2941.93
EC:2.8.2.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.2.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.67	4.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.3.1	30.29	12.0	20.0	30.0	23.2	80.0	0.0	8.0	5.0	133.25	124.0	0.0	25.0	0.0	1149.86	156.0	734.0	671.5	724.49	1969.0	61.5	2813.5	3171.0	1772.0	434.75	913.0	615.5	3712.5	1307.0	84.0	1901.14	3536.0	2023.43	3109.0	2088.0	2353.0	6793.0	5122.0	949.0	685.5	3498.0	5552.0
EC:2.8.3.10	9573.08	7973.84	8531.42	7713.1	5097.6900000000005	10434.0	2433.42	3708.17	4062.91	3702.41	4548.59	3256.41	2526.34	2903.17	3491.7200000000003	3137.75	3087.83	3060.5000000000005	2643.06	203.75	4792.59	764.0	647.1700000000001	864.33	503.59	2503.0	2833.42	5161.34	3610.25	1369.0	3990.04	5218.16	3306.77	6231.25	2998.75	2771.42	10082.0	6008.5	871.0	1904.0	7140.0	4173.0
EC:2.8.3.12	3.66	5.34	5.34	9.34	38.34	4.1000000000000005	0.0	4.0	0.0	28.0	24.0	34.0	74.0	36.0	18.0	44.0	14.0	0.0	70.0	0.0	80.0	38.0	98.0	32.0	40.0	12.0	18.0	0.0	16.0	0.0	0.0	62.0	26.0	14.0	16.0	40.34	0.0	42.0	20.0	0.0	20.0	34.0
EC:2.8.3.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.3.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.3.16	14554.58	17596.5	14850.92	15466.5	11973.15	15652.61	5134.75	3465.67	5406.08	6357.75	5840.75	6752.75	5719.25	6348.17	5000.5	6548.25	5582.25	4856.0	4341.75	924.75	6470.25	2716.5	2050.25	1770.0	4039.25	5688.5	5335.75	7383.92	6260.25	956.5	4017.67	6468.33	3680.83	5840.0	4138.5	3739.17	7577.75	3647.0	4886.0	4578.5	4263.0	2832.0
EC:2.8.3.17	1.83	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	15.67	0.0	0.0	0.0	3.5	0.0	0.0
EC:2.8.3.18	37.0	16.5	62.34	38.5	42.7	65.72	36.0	14.0	56.5	132.0	12.0	17.75	47.0	18.0	37.0	24.0	15.0	0.0	35.0	64.0	56.0	876.0	978.0	462.0	134.0	228.0	189.0	952.0	328.0	0.0	146.0	235.0	244.0	51.0	70.0	258.0	150.0	534.0	94.0	143.0	68.0	616.0
EC:2.8.3.19	7593.66	6742.5	7562.25	6759.5	47.95	8522.84	1668.75	3598.34	3572.41	3404.75	28.75	12.75	19.0	549.84	16.5	285.25	4.0	0.0	95.75	2.75	1403.0	88.5	1239.0	54.0	311.25	3310.5	3104.75	2379.84	2990.25	0.0	792.34	2244.66	475.16	625.25	96.75	211.09	35.0	315.5	645.0	552.5	139.0	483.0
EC:2.8.3.20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	13.5	0.0	0.0	0.0	3.5	0.0	0.0
EC:2.8.3.21	7571.0	6742.5	7526.25	6742.93	33.18	8503.17	1624.75	3434.67	3374.08	3215.75	19.75	12.75	19.0	543.17	5.5	19.25	0.0	0.0	4.75	100.75	1388.75	8.5	81.0	0.0	5.25	2296.0	2454.25	2373.67	2873.25	0.0	578.42	2051.83	454.08	152.75	51.25	33.75	20.0	47.5	47.5	81.5	59.0	138.0
EC:2.8.3.22	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	96.0	0.0	0.0	43.0	0.0	0.0
EC:2.8.3.5	179.0	271.0	247.34	503.0	7245.4	286.0	126.0	28.0	116.0	380.0	128.0	34.0	113.0	36.0	158.0	102.0	654.0	796.0	1220.0	198.0	570.0	1727.0	1672.0	896.0	158.0	374.0	306.0	1016.0	864.0	3256.0	194.0	368.0	304.0	74.0	82.0	241.0	54.0	538.0	100.0	107.0	68.0	624.0
EC:2.8.3.6	44.58	25.0	42.0	72.86	30.66	16.0	0.0	0.0	24.0	72.0	0.0	0.0	0.0	0.0	2140.7200000000003	0.0	836.0	1338.0	1173.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2072.28	0.0	1978.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.3.8	22943.0	20385.84	22982.75	20476.79	609.22	25728.38	6291.59	10283.0	10261.91	10283.57	502.93000000000006	659.57	578.6800000000001	2327.5	846.5	372.75	329.66	311.0	1578.91	742.25	4762.43	3912.02	4848.68	2040.32	1037.43	8095.0	8029.09	9402.84	9906.75	2590.0	3994.43	7598.16	3007.07	987.75	1360.25	1883.75	912.34	4990.5	1485.34	970.0	1104.0	6052.66
EC:2.8.3.9	15372.0	13643.34	15467.5	13733.86	576.04	17233.88	4710.84	6983.0	7091.16	7216.82	483.18000000000006	646.82	559.6800000000001	1791.0	841.0	353.5	329.66	311.0	1574.16	739.5	3397.6800000000003	3912.02	4848.68	2040.32	1032.18	5844.0	5619.84	7085.34	7089.5	2590.0	3425.68	5580.66	2565.32	972.5	1344.5	1879.5	912.34	4986.0	1444.34	970.0	1104.0	6047.66
EC:2.8.4.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.4.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:2.8.4.3	8493.04	7434.0	8521.34	7999.6	5176.049999999999	9444.8	2496.42	3607.5	4240.48	4615.19	8180.59	468.66	1722.19	1719.25	3914.7	3262.75	1487.08	2116.5	2370.82	15698.25	4165.84	15350.84	16116.04	15177.16	13804.76	15879.1	12289.54	8011.57	11201.05	15724.9	16174.63	11872.2	11593.420000000002	13361.34	15773.47	17755.760000000002	14502.74	26441.25	14486.52	12903.6	15288.12	25391.11
EC:2.8.4.4	8366.29	7306.5	8349.67	7720.1	1509.55	9312.3	2466.42	3597.5	4215.9800000000005	4541.44	8128.59	467.91	1707.94	1750.25	3861.7	3233.75	1171.83	1706.5	1765.82	15631.25	3926.59	15546.84	17150.79	15984.16	13789.76	15744.1	12184.54	7977.82	10881.05	20509.4	16150.63	11733.2	11563.42	12445.59	15460.72	15332.51	13862.99	25180.75	14064.52	11828.6	12991.12	25091.11
EC:2.8.4.5	655.66	517.6700000000001	632.59	976.67	4520.67	678.8	105.0	110.0	640.4	961.7	7450.0	127.5	1416.6	836.75	2798.67	3069.0	904.0	1274.0	961.75	15630.5	2606.0	15996.84	17303.620000000003	16088.83	13744.17	13583.1	9815.12	5620.15	8319.8	20909.4	14542.4	9817.37	10114.41	12677.34	15694.97	17043.260000000002	14125.99	25701.25	14385.52	12150.6	15130.12	25222.11
EC:2.9.1.1	7721.25	6824.5	7743.75	6883.53	339.95000000000005	8662.5	2361.42	3626.5	3562.78	3755.76	2259.09	664.28	676.14	987.57	2278.76	1261.88	1035.63	1588.5000000000002	2010.93	437.69	1627.89	1155.0	1480.67	576.3299999999999	797.8900000000001	2754.4	2710.7200000000003	3250.27	3377.05	3461.0	3072.5	2727.93	3156.54	633.75	1352.65	1480.25	1192.9	2331.5	3264.6	1146.2	511.6	1202.6
EC:3.1.1.1	44.0	82.5	125.01	311.5	6910.7	87.0	46.0	129.0	58.8	178.6	714.0	360.87	232.8	100.07	119.87	150.13	666.8	884.0	1199.87	189.94	503.8	876.0	761.0	488.0	297.8	157.0	143.0	506.6	528.0	5451.0	101.13	136.0	149.6	3318.0	1121.0	1427.5	3314.0	2933.5	556.5	1620.0	3917.0	1205.0
EC:3.1.1.11	7684.58	6825.17	7652.92	6869.6	233.35	8610.0	1705.75	3454.67	3433.08	3309.0	19.75	14.75	19.0	543.17	3115.2200000000003	19.25	836.0	1338.0	1178.73	1111.75	1388.75	2452.0	3238.0	2010.0	35.25	5361.51	2557.79	4257.37	3019.25	12940.8	3854.65	2531.2200000000003	2496.94	3163.89	3786.29	571.25	2982.0	2921.5	2102.64	395.86	5119.6	972.14
EC:3.1.1.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.1.17	252.79	230.99	256.0	375.01	484.2	247.5	0.0	0.0	2.0	23.0	12.0	17.0	40.0	18.0	1088.87	22.0	425.0	669.0	621.99	0.0	40.0	0.0	0.0	0.0	20.0	7.0	9.0	0.0	8.0	0.0	1036.14	3.0	989.43	7.0	0.0	19.0	0.0	3.0	6.0	0.0	0.0	11.0
EC:3.1.1.22	12.0	0.0	21.0	7.0	2.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.1.24	104.29	94.0	87.0	197.43	174.03	51.22	0.0	0.0	12.0	36.0	12.0	17.75	37.0	18.0	1080.86	22.0	425.0	669.0	621.99	0.0	40.0	0.0	0.0	0.0	20.0	7.0	9.0	0.0	8.0	0.0	1036.14	3.0	989.43	7.0	0.0	19.0	0.0	3.0	6.0	0.0	0.0	11.0
EC:3.1.1.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EC:3.1.1.29	49341.04	70668.0	49597.34	57284.6	75499.04999999999	52907.8	23613.42	15270.5	17032.58	23266.79	44866.59	39127.28	33731.99	34294.32	31000.07	41354.880000000005	31571.88	29088.5	25629.69	21487.19	33541.64	31412.84	27891.04	23411.16	35362.56	31236.1	25485.54	30163.17000000001	28246.050000000003	23622.9	34688.76	24708.200000000004	29154.02	33958.340000000004	33051.47	32520.76	29895.74	41914.25	38543.52	33375.6	28157.120000000003	34571.11
EC:3.1.1.3	20.0	78.33	114.0	243.67	6909.0	69.0	110.0	86.0	352.0	103.25	222.0	34.0	120.0	36.0	385.67	166.0	997.0	1132.0	1246.0	240.0	659.0	1105.5	736.0	644.0	233.0	186.0	193.0	69.0	619.0	3283.0	715.0	158.0	252.0	178.0	286.0	1186.5	556.0	1331.0	315.0	238.5	279.0	1401.0
EC:3.1.1.31	47160.87	69225.5	48507.0	55894.1	66713.22	50815.75	23542.42	15242.5	16904.68	22616.76	37773.59	36144.53	30951.39	32253.32	29397.07	37065.880000000005	29755.88	27354.0	24435.19	20793.19	29783.64	26226.34	23581.84	19886.16	33620.81	28655.7	24463.24	28126.67	26658.75	21842.5	32320.26	21765.6	26737.02	28816.840000000004	26283.07	24193.76	22042.34	32364.25	31340.92	30289.800000000003	20984.02	26036.01
EC:3.1.1.32	7649.12	6810.5	7600.5	6916.93	210.18	8579.92	1689.75	3454.67	3470.08	3399.0	946.75	18.25	87.0	813.4200000000001	1336.86	93.75	420.0	792.5	593.99	2428.75	1857.25	4243.51	3346.42	3625.33	2044.0	8944.42	6820.5	3266.42	4233.25	8957.0	5280.81	3805.58	2695.59	4914.65	3944.25	1654.0	2367.42	2615.75	2098.82	3300.9	4219.65	1915.08
EC:3.1.1.4	7649.12	6810.5	7600.5	6916.93	210.18	8579.92	1689.75	3454.67	3470.08	3399.0	946.75	18.25	87.0	813.4200000000001	1336.86	93.75	420.0	792.5	593.99	2428.75	1857.25	4243.51	3346.42	3625.33	2044.0	8944.42	6820.5	3266.42	4233.25	8957.0	5280.81	3805.58	2695.59	4914.65	3944.25	1654.0	2367.42	2615.75	2098.82	3300.9	4219.65	1915.08
EC:3.1.1.41	33838.0	52348.0	33716.0	40549.0	58349.0	36279.0	15734.0	11224.0	9453.0	14029.0	30205.0	31536.0	26073.0	26688.0	22030.0	31372.0	24719.0	22028.0	18990.0	4485.0	24284.0	12617.0	9825.0	6683.0	17198.0	12080.2	10426.4	18504.4	13988.0	3960.0	15368.4	11181.6	14324.0	14450.1	13640.4	12047.0	11251.0	10980.0	19037.6	14933.4	8009.7	6887.6
EC:3.1.1.45	15464.58	13800.33	15390.5	13980.53	735.16	17375.0	3252.5	6869.34	6770.16	6536.25	39.5	25.5	41.0	1086.34	2161.3900000000003	38.5	842.0	1338.0	1183.48	5.5	2767.75	0.0	0.0	0.0	14.5	4582.5	4893.0	4697.34	5723.5	0.0	3220.37	4091.16	2883.77	30.5	40.5	71.5	96.0	18.0	82.0	43.0	0.0	13.0
EC:3.1.1.5	15616.16	13863.17	15483.84	14111.03	1183.4299999999998	17516.61	3934.17	6920.17	6956.33	6813.16	308.0	79.5	116.25	1104.34	2272.39	224.5	854.25	1338.0	1228.48	194.67	2931.25	692.8299999999999	877.9200000000001	407.33	401.67	4806.0	5120.0	5237.59	5940.0	997.67	3394.12	4259.16	3152.85	459.42	231.75	3300.26	2272.42	1293.5	461.33	1089.17	210.67	1498.16
